# This file is automatically generated by the 'radon2config' program. It defines mappings between
# FMI identifiers (used in Radon database) and identifiers used in GRIB2 files.
#
# Do not edit this file, because all changes will be overridden.
# You can add your own mappings into the 'fmi_parameterId_grib2_ext.csv' file.
#
# FIELDS:
# 1) FmiParameterId
# 2) FmiProducerId
# 3) GeneratingProcessIdentifier
# 4) Centre
# 5) Discipline
# 6) ParameterCategory
# 7) ParameterNumber
# 8) FmiParameterLevelId
# 9) GribParameterLevelId
# 10) ParameterLevel
#
2;47;47;54;0;1;19;;;;
2;53;96;7;0;1;19;;;;
2;131;148;98;0;1;19;;;;
11;280;201;86;0;1;192;;;;
20;280;201;86;0;6;192;;;;
24;152;152;86;10;2;0;;;;
25;152;152;86;10;2;1;;;;
36;119;119;86;0;2;230;;;;
36;121;121;86;0;2;230;;;;
37;119;119;86;0;2;231;;;;
37;121;121;86;0;2;231;;;;
38;119;119;86;0;2;232;;;;
38;121;121;86;0;2;232;;;;
39;47;47;54;0;5;1;;;;
39;53;96;7;0;5;1;;;;
39;131;148;98;0;5;1;;;;
40;47;47;54;0;4;1;;;;
40;53;96;7;0;4;1;;;;
40;131;148;98;0;4;1;;;;
44;47;47;54;0;1;60;;;;
44;53;96;7;0;1;60;;;;
44;131;148;98;0;1;60;;;;
49;47;47;54;0;1;64;;;;
49;53;96;7;0;1;64;;;;
49;131;148;98;0;1;64;;;;
52;47;47;54;0;1;23;;;;
52;47;47;54;0;6;0;;;;
52;47;47;54;0;6;19;;;;
52;53;96;7;0;1;23;;;;
52;53;96;7;0;6;0;;;;
52;53;96;7;0;6;19;;;;
52;131;148;98;0;1;23;;;;
52;131;148;98;0;1;84;;;;
52;131;148;98;0;6;0;;;;
52;131;148;98;0;6;19;;;;
88;47;47;54;0;0;10;;;;
88;53;96;7;0;0;10;;;;
88;131;148;98;0;0;10;;;;
89;47;47;54;0;0;11;;;;
89;53;96;7;0;0;11;;;;
89;131;148;98;0;0;11;;;;
127;260;204;86;0;6;197;;;;
132;260;204;86;0;2;227;;;;
138;47;47;54;0;1;0;;;;
