#################################################################################
#
# This file defines grib parameter identifiers for GRIB1 files. The main purpose
# of this file is to identify grib parameters according to their fields so that we
# will get unique grib identifiers for them.
#
# Notice that this file contains "default" definitions that comes with 
# the installation package. You should use another file for your own definitions
# (for example "ext/grib1_parameters.csv". Add the name of your file into the 
# "grid-files.conf" file so that the programs can find it.
#
# Fields:
#   1 Grib-id
#   2 Fields used for identification
#
#################################################################################

60;table2Version=200,indicatorOfParameter=4;
60;table2Version=1,indicatorOfParameter=4;
60;table2Version=3,indicatorOfParameter=4;
60;table2Version=2,indicatorOfParameter=4;
60;table2Version=128,indicatorOfParameter=60;

# Observation count
62;table2Version=128,indicatorOfParameter=62;

# Start time for skin temperature difference
63;table2Version=128,indicatorOfParameter=63;

# Finish time for skin temperature difference
64;table2Version=128,indicatorOfParameter=64;

# Skin temperature difference
65;table2Version=128,indicatorOfParameter=65;

# Leaf area index, low vegetation
66;table2Version=128,indicatorOfParameter=66;

# Leaf area index, high vegetation
67;table2Version=128,indicatorOfParameter=67;

# Minimum stomatal resistance, low vegetation
68;table2Version=128,indicatorOfParameter=68;

# Minimum stomatal resistance, high vegetation
69;table2Version=128,indicatorOfParameter=69;

# Biome cover, low vegetation
70;table2Version=128,indicatorOfParameter=70;

# Biome cover, high vegetation
71;table2Version=128,indicatorOfParameter=71;

# Instantaneous surface solar radiation downwards
72;table2Version=128,indicatorOfParameter=72;

# Instantaneous surface thermal radiation downwards
73;table2Version=128,indicatorOfParameter=73;

# Standard deviation of filtered subgrid orography
74;table2Version=128,indicatorOfParameter=74;

# Specific rain water content
75;table2Version=128,indicatorOfParameter=75;

# Specific snow water content
76;table2Version=128,indicatorOfParameter=76;

# Eta-coordinate vertical velocity
77;table2Version=128,indicatorOfParameter=77;

# Total column cloud liquid water
78;table2Version=200,indicatorOfParameter=227;
78;table2Version=128,indicatorOfParameter=78;

# Total column cloud ice water
79;table2Version=200,indicatorOfParameter=58;
79;table2Version=128,indicatorOfParameter=79;

# Experimental product
80;table2Version=128,indicatorOfParameter=80;

# Experimental product
81;table2Version=128,indicatorOfParameter=81;

# Experimental product
82;table2Version=128,indicatorOfParameter=82;

# Experimental product
83;table2Version=128,indicatorOfParameter=83;

# Experimental product
84;table2Version=128,indicatorOfParameter=84;

# Experimental product
85;table2Version=128,indicatorOfParameter=85;

# Experimental product
86;table2Version=128,indicatorOfParameter=86;

# Experimental product
87;table2Version=128,indicatorOfParameter=87;

# Experimental product
88;table2Version=128,indicatorOfParameter=88;

# Experimental product
89;table2Version=128,indicatorOfParameter=89;

# Experimental product
90;table2Version=128,indicatorOfParameter=90;

# Experimental product
91;table2Version=128,indicatorOfParameter=91;

# Experimental product
92;table2Version=128,indicatorOfParameter=92;

# Experimental product
93;table2Version=128,indicatorOfParameter=93;

# Experimental product
94;table2Version=128,indicatorOfParameter=94;

# Experimental product
95;table2Version=128,indicatorOfParameter=95;

# Experimental product
96;table2Version=128,indicatorOfParameter=96;

# Experimental product
97;table2Version=128,indicatorOfParameter=97;

# Experimental product
98;table2Version=128,indicatorOfParameter=98;

# Experimental product
99;table2Version=128,indicatorOfParameter=99;

# Experimental product
100;table2Version=128,indicatorOfParameter=100;

# Experimental product
101;table2Version=128,indicatorOfParameter=101;

# Experimental product
102;table2Version=128,indicatorOfParameter=102;

# Experimental product
103;table2Version=128,indicatorOfParameter=103;

# Experimental product
104;table2Version=128,indicatorOfParameter=104;

# Experimental product
105;table2Version=128,indicatorOfParameter=105;

# Experimental product
106;table2Version=128,indicatorOfParameter=106;

# Experimental product
107;table2Version=128,indicatorOfParameter=107;

# Experimental product
108;table2Version=128,indicatorOfParameter=108;

# Experimental product
109;table2Version=128,indicatorOfParameter=109;

# Experimental product
110;table2Version=128,indicatorOfParameter=110;

# Experimental product
111;table2Version=128,indicatorOfParameter=111;

# Experimental product
112;table2Version=128,indicatorOfParameter=112;

# Experimental product
113;table2Version=128,indicatorOfParameter=113;

# Experimental product
114;table2Version=128,indicatorOfParameter=114;

# Experimental product
115;table2Version=128,indicatorOfParameter=115;

# Experimental product
116;table2Version=128,indicatorOfParameter=116;

# Experimental product
117;table2Version=128,indicatorOfParameter=117;

# Experimental product
118;table2Version=128,indicatorOfParameter=118;

# Experimental product
119;table2Version=128,indicatorOfParameter=119;

# Experimental product
120;table2Version=128,indicatorOfParameter=120;

# Maximum temperature at 2 metres in the last 6 hours
121;table2Version=1,indicatorOfParameter=15,indicatorOfTypeOfLevel=105,level=2;
121;table2Version=3,indicatorOfParameter=15,indicatorOfTypeOfLevel=105,level=2;
121;table2Version=2,indicatorOfParameter=15,indicatorOfTypeOfLevel=105,level=2;
121;table2Version=128,indicatorOfParameter=121;

# Minimum temperature at 2 metres in the last 6 hours
122;table2Version=1,indicatorOfParameter=16,indicatorOfTypeOfLevel=105,level=2;
122;table2Version=3,indicatorOfParameter=16,indicatorOfTypeOfLevel=105,level=2;
122;table2Version=2,indicatorOfParameter=16,indicatorOfTypeOfLevel=105,level=2;
122;table2Version=128,indicatorOfParameter=122;

# 10 metre wind gust in the last 6 hours
123;table2Version=128,indicatorOfParameter=123;

# Surface emissivity
124;table2Version=128,indicatorOfParameter=124;

# Vertically integrated total energy
125;table2Version=128,indicatorOfParameter=125;

# Generic parameter for sensitive area prediction
126;table2Version=128,indicatorOfParameter=126;

# Atmospheric tide
127;table2Version=128,indicatorOfParameter=127;
127;table2Version=160,indicatorOfParameter=127;

# Budget values
128;table2Version=128,indicatorOfParameter=128;
128;table2Version=160,indicatorOfParameter=128;

# Geopotential
129;table2Version=200,indicatorOfParameter=6;
129;table2Version=1,indicatorOfParameter=6;
129;table2Version=3,indicatorOfParameter=6;
129;table2Version=2,indicatorOfParameter=6;
129;table2Version=160,indicatorOfParameter=129;
129;table2Version=128,indicatorOfParameter=129;
129;table2Version=170,indicatorOfParameter=129;
129;table2Version=180,indicatorOfParameter=129;
129;table2Version=190,indicatorOfParameter=129;

# Temperature
130;table2Version=200,indicatorOfParameter=11;
130;table2Version=1,indicatorOfParameter=11;
130;table2Version=3,indicatorOfParameter=11;
130;table2Version=2,indicatorOfParameter=11;
130;table2Version=160,indicatorOfParameter=130;
130;table2Version=128,indicatorOfParameter=130;
130;table2Version=170,indicatorOfParameter=130;
130;table2Version=180,indicatorOfParameter=130;
130;table2Version=190,indicatorOfParameter=130;

# U component of wind
131;table2Version=200,indicatorOfParameter=33;
131;table2Version=1,indicatorOfParameter=33;
131;table2Version=3,indicatorOfParameter=33;
131;table2Version=2,indicatorOfParameter=33;
131;table2Version=160,indicatorOfParameter=131;
131;table2Version=128,indicatorOfParameter=131;
131;table2Version=170,indicatorOfParameter=131;
131;table2Version=180,indicatorOfParameter=131;
131;table2Version=190,indicatorOfParameter=131;

# V component of wind
132;table2Version=200,indicatorOfParameter=34;
132;table2Version=1,indicatorOfParameter=34;
132;table2Version=3,indicatorOfParameter=34;
