#################################################################################
#
# This file defines grib parameter identifiers for GRIB2 files. The main purpose
# of this file is to identify grib parameters according to their fields so that we
# will get unique grib identifiers for them.
#
# Notice that this file contains "default" definitions that comes with 
# the installation package. You should use another file for your own definitions
# (for example "ext/grib2_parameters.csv". Add the name of your file into the 
# "grid-files.conf" file so that the programs can find it.
#
# Fields:
#   1 Grib-id
#   2 Fields used for identification
#
#################################################################################


# Stream function
95;discipline=192,parameterCategory=128,parameterNumber=95;

# Experimental product
96;discipline=192,parameterCategory=128,parameterNumber=96;

# Experimental product
97;discipline=192,parameterCategory=128,parameterNumber=97;

# Experimental product
98;discipline=192,parameterCategory=128,parameterNumber=98;

# Experimental product
99;discipline=192,parameterCategory=128,parameterNumber=99;

# Experimental product
100;discipline=192,parameterCategory=128,parameterNumber=100;

# Experimental product
101;discipline=192,parameterCategory=128,parameterNumber=101;

# Experimental product
102;discipline=192,parameterCategory=128,parameterNumber=102;

# Experimental product
103;discipline=192,parameterCategory=128,parameterNumber=103;

# Experimental product
104;discipline=192,parameterCategory=128,parameterNumber=104;

# Experimental product
105;discipline=192,parameterCategory=128,parameterNumber=105;

# Experimental product
106;discipline=192,parameterCategory=128,parameterNumber=106;

# Experimental product
107;discipline=192,parameterCategory=128,parameterNumber=107;

# Experimental product
108;discipline=192,parameterCategory=128,parameterNumber=108;

# Experimental product
109;discipline=192,parameterCategory=128,parameterNumber=109;

# Experimental product
110;discipline=192,parameterCategory=128,parameterNumber=110;

# Experimental product
111;discipline=192,parameterCategory=128,parameterNumber=111;

# Experimental product
112;discipline=192,parameterCategory=128,parameterNumber=112;

# Experimental product
113;discipline=192,parameterCategory=128,parameterNumber=113;

# Experimental product
114;discipline=192,parameterCategory=128,parameterNumber=114;

# Experimental product
115;discipline=192,parameterCategory=128,parameterNumber=115;

# Experimental product
116;discipline=192,parameterCategory=128,parameterNumber=116;

# Experimental product
117;discipline=192,parameterCategory=128,parameterNumber=117;

# Experimental product
118;discipline=192,parameterCategory=128,parameterNumber=118;

# Experimental product
119;discipline=192,parameterCategory=128,parameterNumber=119;

# Experimental product
120;discipline=192,parameterCategory=128,parameterNumber=120;

# Maximum temperature at 2 metres in the last 6 hours
121;discipline=0,parameterCategory=0,parameterNumber=0,typeOfFirstFixedSurface=103,scaledValueOfFirstFixedSurface=2,scaleFactorOfFirstFixedSurface=0,indicatorOfUnitForTimeRange=1,typeOfStatisticalProcessing=2,lengthOfTimeRange=6,is_uerra=0;

# Minimum temperature at 2 metres in the last 6 hours
122;discipline=0,parameterCategory=0,parameterNumber=0,typeOfFirstFixedSurface=103,scaledValueOfFirstFixedSurface=2,scaleFactorOfFirstFixedSurface=0,indicatorOfUnitForTimeRange=1,typeOfStatisticalProcessing=3,lengthOfTimeRange=6,is_uerra=0;

# 10 metre wind gust in the last 6 hours
123;discipline=192,parameterCategory=128,parameterNumber=123;

# Surface emissivity
124;discipline=192,parameterCategory=128,parameterNumber=124;

# Vertically integrated total energy
125;discipline=192,parameterCategory=128,parameterNumber=125;

# Generic parameter for sensitive area prediction
126;discipline=192,parameterCategory=128,parameterNumber=126;

# Atmospheric tide
127;discipline=192,parameterCategory=128,parameterNumber=127;

# Budget values
128;discipline=192,parameterCategory=128,parameterNumber=128;

# Geopotential
129;discipline=0,parameterCategory=3,parameterNumber=4;

# Temperature
130;discipline=0,parameterCategory=0,parameterNumber=0;

# U component of wind
131;discipline=0,parameterCategory=2,parameterNumber=2;

# V component of wind
132;discipline=0,parameterCategory=2,parameterNumber=3;

# Specific humidity
133;discipline=0,parameterCategory=1,parameterNumber=0;

# Surface pressure
134;discipline=0,parameterCategory=3,parameterNumber=0,typeOfFirstFixedSurface=1;

# Vertical velocity
135;discipline=0,parameterCategory=2,parameterNumber=8;

# Total column water
136;discipline=0,parameterCategory=1,parameterNumber=51,typeOfFirstFixedSurface=1,typeOfSecondFixedSurface=8;

# Total column water vapour
137;discipline=192,parameterCategory=128,parameterNumber=137;

# Vorticity (relative)
138;discipline=0,parameterCategory=2,parameterNumber=12;

# Soil temperature level 1
139;discipline=192,parameterCategory=128,parameterNumber=139;

# Soil wetness level 1
140;discipline=192,parameterCategory=128,parameterNumber=140;

# Snow depth
141;localTablesVersion=1,discipline=0,parameterCategory=1,parameterNumber=254;

# Large-scale precipitation
142;discipline=192,parameterCategory=128,parameterNumber=142;

# Convective precipitation
143;discipline=0,parameterCategory=1,parameterNumber=10,unitsFactor=1000;

# Snowfall
144;discipline=192,parameterCategory=128,parameterNumber=144;

# Boundary layer dissipation
145;discipline=0,parameterCategory=2,parameterNumber=20;

# Surface sensible heat flux
146;discipline=0,parameterCategory=0,parameterNumber=11,typeOfFirstFixedSurface=1,typeOfStatisticalProcessing=1;

# Surface latent heat flux
147;discipline=0,parameterCategory=0,parameterNumber=10,typeOfFirstFixedSurface=1,typeOfStatisticalProcessing=1;

# Charnock
148;discipline=192,parameterCategory=128,parameterNumber=148;

# Surface net radiation
149;discipline=192,parameterCategory=128,parameterNumber=149;

# Top net radiation
150;discipline=192,parameterCategory=128,parameterNumber=150;

# Mean sea level pressure
151;discipline=0,parameterCategory=3,parameterNumber=0,typeOfFirstFixedSurface=101;

# Logarithm of surface pressure
152;discipline=0,parameterCategory=3,parameterNumber=25,typeOfFirstFixedSurface=105;

# Short-wave heating rate
153;discipline=192,parameterCategory=128,parameterNumber=153;

# Long-wave heating rate
154;discipline=192,parameterCategory=128,parameterNumber=154;

# Divergence
155;discipline=0,parameterCategory=2,parameterNumber=13;

# Geopotential Height
156;discipline=0,parameterCategory=3,parameterNumber=5;

# Relative humidity
157;discipline=0,parameterCategory=1,parameterNumber=1;

# Tendency of surface pressure
158;discipline=192,parameterCategory=128,parameterNumber=158;

# Boundary layer height
159;discipline=192,parameterCategory=128,parameterNumber=159;

# Standard deviation of orography
160;discipline=192,parameterCategory=128,parameterNumber=160;

# Anisotropy of sub-gridscale orography
161;discipline=192,parameterCategory=128,parameterNumber=161;

# Angle of sub-gridscale orography
162;discipline=192,parameterCategory=128,parameterNumber=162;

# Slope of sub-gridscale orography
163;discipline=192,parameterCategory=128,parameterNumber=163;

# Total cloud cover
164;discipline=192,parameterCategory=128,parameterNumber=164;

# 10 metre U wind component
165;discipline=0,parameterCategory=2,parameterNumber=2,typeOfFirstFixedSurface=103,scaledValueOfFirstFixedSurface=10,scaleFactorOfFirstFixedSurface=0;

# 10 metre V wind component
166;discipline=0,parameterCategory=2,parameterNumber=3,typeOfFirstFixedSurface=103,scaledValueOfFirstFixedSurface=10,scaleFactorOfFirstFixedSurface=0;

# 2 metre temperature
167;discipline=0,parameterCategory=0,parameterNumber=0,typeOfFirstFixedSurface=103,scaledValueOfFirstFixedSurface=2,scaleFactorOfFirstFixedSurface=0;

# 2 metre dewpoint temperature
168;discipline=0,parameterCategory=0,parameterNumber=6,typeOfFirstFixedSurface=103,scaledValueOfFirstFixedSurface=2,scaleFactorOfFirstFixedSurface=0;
168;discipline=0,parameterCategory=0,parameterNumber=6,typeOfFirstFixedSurface=103,scaledValueOfFirstFixedSurface=2,scaleFactorOfFirstFixedSurface=0;
168;discipline=0,parameterCategory=0,parameterNumber=6,typeOfFirstFixedSurface=103,scaledValueOfFirstFixedSurface=2,scaleFactorOfFirstFixedSurface=0,subCentre=102,is_s2s=1;

# Surface solar radiation downwards
169;discipline=0,parameterCategory=4,parameterNumber=7,typeOfFirstFixedSurface=1,typeOfStatisticalProcessing=1;

# Soil temperature level 2
170;discipline=192,parameterCategory=128,parameterNumber=170;

# Soil wetness level 2
171;discipline=192,parameterCategory=128,parameterNumber=171;

# Land-sea mask
172;discipline=2,parameterCategory=0,parameterNumber=0,typeOfFirstFixedSurface=1;

# Surface roughness
173;discipline=2,parameterCategory=0,parameterNumber=1;

# Albedo
174;discipline=192,parameterCategory=128,parameterNumber=174;

# Surface thermal radiation downwards
175;discipline=0,parameterCategory=5,parameterNumber=3,typeOfFirstFixedSurface=1,typeOfStatisticalProcessing=1;

# Surface net solar radiation
